created_at,source,original_text,polarity,subjectivity,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,place,hashtags_in_tweets,screen_name
2021-06-19 03:51:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",in  elle italia   pritikrishtel explains how countries around the world can work together to rapidly expand the global supply of #covid   vaccines   #peoplesvaccine #tripswaiver ,0.0,0.0,3,1,rafeyah,109,342,False, , ,"#covid, #peoplesvaccine, #tripswaiver","@i-mak, @i-mak, @i-mak"
2021-06-19 03:51:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,318,294,arunadayb,35,849,False, ,"kolkata, india", ,"@telegraph global health security, @telegraph global health security"
2021-06-19 03:51:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,681,675,kuroshirohh,35,19,False, , , ,@j. shawa  جاسم الشوا
2021-06-19 03:51:46+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonig  ,0.0,0.0,0,0,williamyang120,41818,6007,False,#covid19,"taipei, taiwan",#covid, 
2021-06-19 03:51:47+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">naattuvartha</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonight and could arrive in #taiwan as early as tomorrow afternoon at      pm  according to apple daily taiwan  ,0.05,0.15,0,1,viralvideovlogs,6856,4580,False,#covid19,കേരളം,"#covid, #taiwan",@william yang
2021-06-19 03:52:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",more than     medical workers have caught #covid   in indonesia despite being vaccinated with sinovac and dozens have been hospitalised  as concerns grow about the efficacy of some vaccines against more infectious variants ,0.3333333333333333,0.3333333333333333,37,27,viskaya,807,417,False,#covid19,jakarta,#covid,@andreas harsono
2021-06-19 03:52:01+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>", rachelbitecofer  we can expect rs  as always  to hang this as a noose around potus  neck come the next midterms   ,0.0,0.0,0,0,paolo_lim,515,823,False, ,"bristol, england", ,@rachel bitecofer 📈🔭🍌
2021-06-19 03:52:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",   myocarditis  amp  pericarditis  prac is continuing its assessment of myocarditis  amp  pericarditis reported in a small no  of people following vaccination w  covid   vaccines      out of     categorized deaths by    march in india by acs myocardial infarction   ,-0.125,0.25,1,1,malini_aisola,9797,3324,False, ,"new delhi, india", ,@सिद्धार्थ
2021-06-19 03:52:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,681,676,adibruzaini_,239,381,False, ,shah alam, ,@j. shawa  جاسم الشوا
2021-06-19 03:52:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonight and could arrive in #taiwan as early as tomorrow afternoon at      pm  according to apple daily taiwan  ,0.05,0.15,2,2,binkytoes,1183,3128,False,#covid19,"texas, usa, citizen of earth","#covid, #taiwan",@william yang
2021-06-19 03:52:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           sahyadri hosp hadapsar pmc p vaccines  covishield  min age limit        dose  capacity     dose   ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:52:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           jayabai sutar hospital pmcg vaccines  covishield covaxin  min age limit           dose  capacity  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:52:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           dhole mala manapa shala pmcg vaccines  covaxin  min age limit           dose  capacity     dose   ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:52:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           district hospital aundh vaccines  covaxin  min age limit           dose  capacity     dose  capa  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:52:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           murlidhar laigude   pmcg vaccines  covaxin covishield  min age limit           dose  capacity     ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:52:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           alliance munot pvt hospital vaccines  covishield  min age limit        dose  capacity       dose  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:52:44+00:00,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">wordpress.com</a>",covid    third wave south africa four provinces coronavirus pandemic hit covid deaths gauteng up by     ,0.0,0.0,0,0,newsquotesshine,7,91,False, ,india, , 
2021-06-19 03:52:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,643,719,kamalik54914365,16,163,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-19 03:52:58+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",#chumakov  a number of the #ldcs received    assistance to struggle the pandemic  the primary consignments of the #covid   vaccines have been shipped to #angola  #guinea and #djibouti  we intend to significantly expand deliveries of the vaccines   mfa russia ,0.3875,0.6875,4,4,putinprincess,418,345,False,"#chumakov, #chumakov, #chumakov", ,"#chumakov, #ldcs, #covid, #angola, #guinea, #djibouti",@russian mission un
2021-06-19 03:53:00+00:00,"<a href=""https://studio.twitter.com"" rel=""nofollow"">twitter media studio</a>",everything in the #covid   pandemic is about trust  innovation is needed in behavioural science on how we as commun  ,0.0,0.0,0,0,whothailand,64811,616,False,#covid19,"nonthaburi, thailand",#covid, 
2021-06-19 03:53:03+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           aundh kuty rugnalaya   pmcg vaccines  covaxin  min age limit           dose  capacity     dose   ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:53:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",about #covid   vaccines  ndtv     jun         don t expect very efficient  amp  safe covid   vax   in short term  vax from good companies can be helped   weakness of vax  less efficiency against novel variants   lack of vax studies  safety data   amp  knowledge of gain of functions virus,0.2466666666666666,0.3533333333333334,1679,1169,nana98344369,13,80,False,#covid19, ,#covid,"@dr. li-meng yan, @dr. li-meng yan"
2021-06-19 03:53:59+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",#chumakov  a number of the #ldcs received    assistance to struggle the pandemic  the primary consignments of the #covid   vaccines have been shipped to #angola  #guinea and #djibouti  we intend to significantly expand deliveries of the vaccines   mfa russia ,0.3875,0.6875,5,5,africanwatchman,1018,166,False,"#chumakov, #chumakov, #chumakov",africa,"#chumakov, #ldcs, #covid, #angola, #guinea, #djibouti",@russian mission un
2021-06-19 03:54:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",      people are free to believe that #covid   is a hoax  and to argue that vaccines are a plot   but there is no constitutional right to put other people s health at risk  as such  there are places where you should not work unless you are vaccinated    ,0.1401785714285714,0.5526785714285715,295,64,joanna_miclat,29,96,False,#covid19,"toronto, canada",#covid,@nathan stall
2021-06-19 03:54:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",   the delta variant should pose little threat if you re fully vaccinated  but could still cause deadly surges in places where many people have shunned #covid   vaccines  that puts the south and parts of rural america at risk   ,0.0281249999999999,0.35,193,74,larissa84403556,3866,4837,False, ,california,#covid,@peter aldhous
2021-06-19 03:54:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",transplant recipients  hope is on the way    thanks for bringing this to our attention   karlieincali #covid    #covid   #covidvaccination  ,0.2,0.2,22,17,capadoucashaun,13042,13857,False,"#covid_19, #covid_19","san jose del cabo, bcs, mexico","#covid, #covid, #covidvaccination","@grandpa snarky, @grandpa snarky"
2021-06-19 03:54:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonight and could arrive in #taiwan as early as tomorrow afternoon at      pm  according to apple daily taiwan  ,0.05,0.15,8,3,lei27148,1939,3181,False,#covid19,日本,"#covid, #taiwan",@william yang
2021-06-19 03:54:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,643,722,grace_andpeace_,402,768,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-19 03:54:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,318,296,grace_andpeace_,402,768,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-19 03:55:01+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonight and could arrive in #taiwan as early as tomorrow afternoon at      pm  according to apple daily taiwan  ,0.05,0.15,9,4,justelleniguess,1036,933,False,#covid19,taiwan,"#covid, #taiwan",@william yang
2021-06-19 03:55:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  singhak endo  high time to amend the #covishield gap before it is too late  itni jid bhi achhi nahi hoti   ,-0.1075,0.57,19,3,drritusingh5,40,60,False,#covishield,"kolkata, india",#covishield,"@dr. a. k. singh; md, dm (endo) 🇮🇳"
2021-06-19 03:55:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",petition to the government of canada     to suspend the injection of insufficiently tested #covid   vaccines in children   please sign and share this petition initiated by  jeanmarcbenoit and sponsored by mp  dereksloancpc    ,0.0,0.0,920,638,illidstormrage,487,290,False,#covid19,"california, usa",#covid,@bret 🍁
2021-06-19 03:55:36+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",everything in the #covid   pandemic is about trust  innovation is needed in behavioural science on how we as communities  amp  individuals    understand epidemics  amp  behave during them   process information  amp  advice   build trust that s as scientific as building vaccines dr mike ryan ,0.0,0.0,1,2,pmm2500,3,99,False,#covid19, ,#covid,@who thailand
2021-06-19 03:56:11+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonight and could arrive in #taiwan as early as tomorrow afternoon at      pm  according to apple daily taiwan  ,0.05,0.15,12,5,anthraxxxx,54713,6137,False,#covid19,south east asia ,"#covid, #taiwan",@william yang
2021-06-19 03:56:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",     million indians died due   covid vaccines but all coverup is being done by terming them a as covid deaths   nd  ,-0.125,0.375,0,0,tomsmit79490999,7,335,False, , , , 
2021-06-19 03:56:15+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonight and could arrive in #taiwan as early as tomorrow afternoon at      pm  according to apple daily taiwan  ,0.05,0.15,14,6,cosseaton,5217,5299,False,#covid19,"colorado, usa","#covid, #taiwan",@william yang
2021-06-19 03:56:16+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",president biden made a clear  amp  powerful statement of investigation of #covid     g  communique will change the world s attitudes to ccp china  ccp pretends to be helpful  amp  promote vaccines  but the world won t listen to china  people can see the results  #unrestrictedbioweapon,0.2375,0.6916666666666667,1157,825,ybsqzgs3upbh2hb,4,22,False,#covid19, ,"#covid, #unrestrictedbioweapon",@dr. li-meng yan
2021-06-19 03:56:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", uk virus cases surge even as   in    have received shots  since covid vaccines aren t that effective  how about go  ,0.6,0.8,0,0,truthp0st,2291,2936,False, , , , 
2021-06-19 03:56:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",   the delta variant should pose little threat if you re fully vaccinated  but could still cause deadly surges in places where many people have shunned #covid   vaccines  that puts the south and parts of rural america at risk   ,0.0281249999999999,0.35,193,77,hamonspot,456,217,False, , ,#covid,@peter aldhous
2021-06-19 03:56:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",ivermectin ,0.0,0.0,0,0,damians45345622,1,20,False, , , , 
2021-06-19 03:56:51+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">scibot</a>",rt  damians          ivermectin  ,0.0,0.0,0,1,b0tsci,1242,81,False, , , ,@damian smith
2021-06-19 03:56:56+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",canada recommends mixing and matching astrazeneca  pfizer and moderna covid    vaccines   cbc news #covid   #covid ,0.0,0.0,0,0,melanalyst,1836,4962,False,"#covid19, #covid19",australia,"#covid, #covid", 
2021-06-19 03:56:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",there s nothing like being a douche  but beasley oneups himself by announcing he s a douche and will continue to be  ,0.0,0.0,0,0,sporthyperbole,49,382,False, , , , 
2021-06-19 03:57:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", colbenjill have we #risked our #life after being #jabbed with the #covid   #vaccine   ,0.0,0.0,0,0,bhojrsingh,102,82,False,"#risked, #risked, #risked, #risked, #risked",bareilly,"#risked, #life, #jabbed, #covid, #vaccine",@jill colben
2021-06-19 03:57:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  samardjarrah  when you do cheap propaganda because you are an apartheid colonial settler occupation   ,0.15,0.3999999999999999,30,12,egy_nader,448,774,False, ,cairo, ,@samar d jarrah
2021-06-19 03:57:31+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",mix and match covid vaccines trigger potent immune response #covid   #covid    #covid ,0.5,0.5,0,0,melanalyst,1836,4962,False,"#covid19, #covid19, #covid19",australia,"#covid, #covid, #covid", 
2021-06-19 03:57:32+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",just    countries have received     of the world s #covid   vaccine doses   but the entire continent of africa  currently experiencing a deadly third wave  has received  lt     of the world s available vaccine doses so far   vaccine apartheid is a grave injustice ,0.1,0.485,797,249,kattwoman,146,531,False,#covid19,vancouver,#covid,@dr. amit arya
2021-06-19 03:57:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", colbenjill have we #risked our #life after being #jabbed with the #covid   #vaccine    pmoindia  mohfw india  myogiadityanath  myogioffice  who  pahowho  unicef  unocha  cdcgov  un  mohfw india  moayush  cdcemergency  cdc ncezid  un  unicef  popsci  e health   potus,0.0,0.0,1,1,colbenjill,1170,1237,False,"#risked, #risked, #risked, #risked, #risked","nashville, tn","#risked, #life, #jabbed, #covid, #vaccine","@bhoj r singh, epidemiologist, @bhoj r singh, epidemiologist, @bhoj r singh, epidemiologist"
2021-06-19 03:57:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           santoshnagar hajrat yunus pmcg vaccines  covaxin  min age limit           dose  capacity     dos  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:57:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           chatrapati shahu maharaj pmcg vaccines  covaxin  min age limit           dose  capacity     dose  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:57:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bhangire hospital   pmcg vaccines  covaxin  min age limit           dose  capacity     dose  cap  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:57:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           alliance munot pvt hospital vaccines  covishield  min age limit        dose  capacity       dose  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:57:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           murlidhar laigude   pmcg vaccines  covaxin covishield  min age limit           dose  capacity     ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 03:57:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",top question asked right now  what to do about j amp j   shot #covid   vaccine  amp  rise of #deltavariant  not medical advice  lots of immunologists are hypothesizing  amp  predicting mixing vaccines of different types could yield equal better response  trials tbd   ,0.1964285714285714,0.4089285714285714,458,198,pustudiesfood,1110,2528,False,"#covid19, #covid19",princeton university,"#covid, #deltavariant",@eric feigl-ding
2021-06-19 03:58:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",top question asked right now  what to do about j amp j   shot #covid   vaccine  amp  rise of #deltavariant  not medical advice  lots of immunologists are hypothesizing  amp  predicting mixing vaccines of different types could yield equal better response  trials tbd   ,0.1964285714285714,0.4089285714285714,458,199,pafbel,3,43,False,"#covid19, #covid19", ,"#covid, #deltavariant",@eric feigl-ding
2021-06-19 03:58:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",    but is it just a sinovac issue though  unclear  in a calgary    hospital  or the   #deltavariant infected healthcare workers    were fully vaccinated with   doses of mrna vaccines too  that sparked infection across different units of the hospital  delta is a problem ,0.0,0.6,171,80,wokabaut_meri,679,924,False,#deltavariant,oz & worldwide walkabout,#deltavariant,@eric feigl-ding
2021-06-19 03:58:09+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate request for vaccines to africa  we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa  ,0.1333333333333333,0.4555555555555555,527,264,kmaheshsatara,55,77,False, , , ,@anthony costello
2021-06-19 03:58:14+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", colbenjill have we #risked our #life after being #jabbed with the #covid   #vaccine    pmoindia  mohfw india  myogiadityanath  myogioffice  who  pahowho  unicef  unocha  cdcgov  un  mohfw india  moayush  cdcemergency  cdc ncezid  un  unicef  popsci  e health   potus,0.0,0.0,1,2,iutruthtellers,5934,2190,False,"#risked, #risked, #risked, #risked, #risked",where we are,"#risked, #life, #jabbed, #covid, #vaccine","@bhoj r singh, epidemiologist, @bhoj r singh, epidemiologist, @bhoj r singh, epidemiologist"
2021-06-19 03:58:31+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", my puppies  have we #risked our #life after being #jabbed with the #covid   #vaccine   ,0.0,0.0,0,0,bhojrsingh,102,82,False,"#risked, #risked, #risked, #risked, #risked",bareilly,"#risked, #life, #jabbed, #covid, #vaccine",@my2puppies
2021-06-19 03:58:32+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",   the delta variant should pose little threat if you re fully vaccinated  but could still cause deadly surges in places where many people have shunned #covid   vaccines  that puts the south and parts of rural america at risk   ,0.0281249999999999,0.35,195,78,thebitterfig,91,290,False, ,among the chives,#covid,@peter aldhous
2021-06-19 03:58:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,686,681,_wtfkaren_,1007,1071,False, , , ,@j. shawa  جاسم الشوا
2021-06-19 03:58:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,686,682,ireneshoulders,166,552,False, ,malaysia, ,@j. shawa  جاسم الشوا
2021-06-19 03:59:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",        #covid   vaccines have been administered so far today in ontario      are  nd doses   these are huge vaccine days  the pace of vaccination  per capita  is up there with the fastest in the world    way to go  ontario   kenojuak ashevak s iqalutsiavak  beautiful fish  ,0.3375,0.725,2272,171,vudris,72,260,False,#covid19, ,#covid,@isaac bogoch
2021-06-19 03:59:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,686,684,zettymohamed,180,152,False, ,malaysia, ,@j. shawa  جاسم الشوا
2021-06-19 04:00:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", vaccines save lives   they are an important tool to help us stop this #covid   pandemic   #unite fightcorona  ,0.4,1.0,0,0,dprohyd,7411,99,False,"#covid19, #covid19","hyderabad, india","#covid, #unite", 
2021-06-19 04:00:01+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,318,297,indigenizeit,488,2066,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-19 04:00:10+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",top question asked right now  what to do about j amp j   shot #covid   vaccine  amp  rise of #deltavariant  not medical advice  lots of immunologists are hypothesizing  amp  predicting mixing vaccines of different types could yield equal better response  trials tbd   ,0.1964285714285714,0.4089285714285714,459,200,anaelisafoto,3897,4908,False,"#covid19, #covid19",in my heart,"#covid, #deltavariant",@eric feigl-ding
2021-06-19 04:00:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,686,685,syedmh_,305,108,False, , , ,@j. shawa  جاسم الشوا
2021-06-19 04:00:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,686,686,azamjauhari_,781,1606,False, ,teyvat, ,@j. shawa  جاسم الشوا
2021-06-19 04:00:23+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           malti kachi hospital   pmcg vaccines  covaxin  min age limit           dose  capacity     dose   ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:00:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,686,687,sonaldii,156,639,False, ,dead end, ,@j. shawa  جاسم الشوا
2021-06-19 04:00:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,686,688,alharithtoooo,152,162,False, , , ,@j. shawa  جاسم الشوا
2021-06-19 04:01:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",the #covid   virus is moving faster than the global distribution of vaccines  to end the pandemic  our shared goal must be to vaccinate at least     of the world s population by the time the  g  meets again in    next year  to do that  we need    billion doses  #vaccinequity ,-0.0999999999999999,0.1333333333333333,662,330,daviddpreiss,2501,240,False,#covid19,chile,"#covid, #vaccinequity",@tedros adhanom ghebreyesus
2021-06-19 04:01:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,644,723,kdoggetpod,106,1234,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-19 04:01:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",as of june   th  t amp t has administered         doses of a who approved #covid   vaccine  the country has approximately     of available stock remaining   in tobago  that number is lower at      june   th  with       sinopharm doses arriving on monday    ,0.0,0.5,169,47,caribbeanaccent,2247,2487,False,#covid19,trinidad,#covid,@kalain hosein
2021-06-19 04:02:13+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",well said     sherinegu  you ve got your work cut out for you   ,0.0,0.0,0,0,laurafragiacomo,375,899,False, ,"bangkok, thailand", ,@sherine guirguis
2021-06-19 04:02:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",consequence comes ,0.0,0.0,0,0,valastrius,112,276,False, ,"armenelos the golden, on fire", , 
2021-06-19 04:02:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,688,690,siti_safirah,166,294,False, ,beranang, ,@j. shawa  جاسم الشوا
2021-06-19 04:02:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",we are dying  ugandans need the world to stand with them  we need oxygen  ppes  #covid   vaccines and money to pay our over stretched health workers  world  we need each other    oxygen failure kills    covid patients at mulago   via  dailymonitor,-0.2364583333333333,0.3375,997,560,fiorbhlasta,651,3455,False,#covid19, ,#covid,@winnie byanyima
2021-06-19 04:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           galande hospital nagar rd pmcg vaccines  covaxin  min age limit           dose  capacity     dos  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
